experiment_name,condition,round,cooperation_rate,defection_rate,avg_reputation,reputation_variance,avg_temperature,avg_payoff,social_welfare,action_entropy
rex_malicious_agents,reputation_piecewise_with_malicious_agents,1,0.7,0.3,0.504,0.010163999999999992,0.5,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,2,0.85,0.15,0.5405199999999999,0.013670953599999985,0.44000000000000006,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,3,0.85,0.15,0.570572,0.015579846047999992,0.41100000000000003,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,4,0.85,0.15,0.595251248,0.016260686542573056,0.391,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,5,0.65,0.35,0.56922100064,0.02161485975621845,0.53,2.55,51.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,6,0.75,0.25,0.5724289943743999,0.027253743327004625,0.43099999999999994,2.75,55.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,7,0.65,0.35,0.5571807038657279,0.042384784847167824,0.45,2.55,51.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,8,0.7,0.3,0.5499133899399091,0.03931786473453265,0.43149999999999994,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,9,0.85,0.15,0.5769429203669023,0.030920575481047163,0.446,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,10,0.8,0.2,0.5886159766048731,0.02756800733779079,0.426,2.8,56.0,0.5004024235381879
rex_malicious_agents,reputation_piecewise_with_malicious_agents,11,0.65,0.35,0.5617118482037238,0.02417556028668364,0.4325,2.45,49.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,12,0.75,0.25,0.5632107553270371,0.021938985201328514,0.4085,2.65,53.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,13,0.9,0.1,0.5993332801780534,0.016428755697284123,0.43,2.9,58.0,0.3250829733914482
rex_malicious_agents,reputation_piecewise_with_malicious_agents,14,0.7,0.3,0.5854944680055602,0.02467370524570394,0.40750000000000003,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,15,0.6,0.4,0.5511983531823046,0.031533950918252576,0.4425,2.4,48.0,0.6730116670092565
rex_malicious_agents,reputation_piecewise_with_malicious_agents,16,0.8,0.2,0.5684623065493124,0.028133300835967556,0.41200000000000003,2.8,56.0,0.5004024235381879
rex_malicious_agents,reputation_piecewise_with_malicious_agents,17,0.7,0.3,0.5619743677186293,0.0340257652344513,0.4145,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,18,0.95,0.05,0.6106126440681466,0.024978661284900026,0.421,2.95,59.0,0.1985152433458726
rex_malicious_agents,reputation_piecewise_with_malicious_agents,19,0.8,0.2,0.6194858806937258,0.03132631026536621,0.4885,2.8,56.0,0.5004024235381879
rex_malicious_agents,reputation_piecewise_with_malicious_agents,20,0.6,0.4,0.5732295428107814,0.0259537870761139,0.51,2.5,50.0,0.6730116670092565
rex_malicious_agents,reputation_piecewise_with_malicious_agents,21,0.85,0.15,0.597926925155414,0.025094728728810654,0.43,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,22,0.85,0.15,0.6175195777113426,0.021261554786327626,0.42000000000000004,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,23,0.75,0.25,0.6126341361119962,0.02799038509192072,0.4425,2.65,53.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,24,0.75,0.25,0.6075608316086096,0.030014630641523925,0.46349999999999997,2.75,55.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,25,0.65,0.35,0.5790510356919862,0.03187296306188263,0.48250000000000004,2.55,51.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,26,0.75,0.25,0.5797709404454889,0.031682773486189746,0.446,2.65,53.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,27,0.8,0.2,0.5928571800352381,0.032763231487768864,0.43200000000000005,2.7,54.0,0.5004024235381879
rex_malicious_agents,reputation_piecewise_with_malicious_agents,28,0.75,0.25,0.5952635516661279,0.04032897779667392,0.4335,2.55,51.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,29,0.7,0.3,0.5812378167237899,0.03981898194764767,0.43549999999999994,2.6,52.0,0.6108643020548935
