experiment_name,condition,round,cooperation_rate,defection_rate,avg_reputation,reputation_variance,avg_temperature,avg_payoff,social_welfare,action_entropy
rex_baseline,reputation_linear,81,0.85,0.15,0.6713477105795145,0.024397540220990326,0.49018074890564767,2.75,55.0,0.42270908780599087
rex_baseline,reputation_linear,82,0.8,0.2,0.66276726062929,0.014710764334256592,0.508533177692325,2.8,56.0,0.5004024235381879
rex_baseline,reputation_linear,83,0.7,0.3,0.6317945448380221,0.011995249435557725,0.5014610292451344,2.5,50.0,0.6108643020548935
rex_baseline,reputation_linear,84,0.7,0.3,0.6131548385640716,0.025359275018967654,0.46145388747597293,2.7,54.0,0.6108643020548935
rex_baseline,reputation_linear,85,0.6,0.4,0.5752640089089394,0.03784947629066338,0.45841122329963974,2.3,46.0,0.6730116670092565
rex_baseline,reputation_linear,86,0.8,0.2,0.5861913773343486,0.02965786266552617,0.43432648691637377,2.8,56.0,0.5004024235381879
rex_baseline,reputation_linear,87,0.7,0.3,0.5655211817688868,0.011095785133163507,0.4132484394911935,2.6,52.0,0.6108643020548935
rex_baseline,reputation_linear,88,0.7,0.3,0.557283479892011,0.018622614595358553,0.37110877706559864,2.7,54.0,0.6108643020548935
rex_baseline,reputation_linear,89,0.7,0.3,0.5482743369708121,0.017967811123627154,0.40287091741626996,2.6,52.0,0.6108643020548935
rex_baseline,reputation_linear,90,0.65,0.35,0.5304814353508464,0.021435280201732285,0.39956613033963206,2.65,53.0,0.6474466390346325
rex_baseline,reputation_linear,91,0.75,0.25,0.538201154191402,0.019828382864977435,0.38546443266743824,2.75,55.0,0.5623351446188083
rex_baseline,reputation_linear,92,0.75,0.25,0.5431035660007297,0.015430543299673676,0.39827417548659716,2.75,55.0,0.5623351446188083
rex_baseline,reputation_linear,93,0.75,0.25,0.5481374654857196,0.015484393754151542,0.3758033127957313,2.75,55.0,0.5623351446188083
rex_baseline,reputation_linear,94,0.75,0.25,0.5559977679683887,0.023384912442647617,0.3996109195413223,2.55,51.0,0.5623351446188083
rex_baseline,reputation_linear,95,0.85,0.15,0.5832079389254001,0.022047429737874998,0.4175034580525098,2.85,57.0,0.42270908780599087
rex_baseline,reputation_linear,96,0.65,0.35,0.5606402911328253,0.02838490333557291,0.4429828075588764,2.45,49.0,0.6474466390346325
rex_baseline,reputation_linear,97,0.7,0.3,0.5527310112527798,0.029802371390546943,0.43420177980632246,2.6,52.0,0.6108643020548935
rex_baseline,reputation_linear,98,0.7,0.3,0.545642967579303,0.027921476733641527,0.4099349039799689,2.7,54.0,0.6108643020548935
rex_baseline,reputation_linear,99,0.85,0.15,0.5717972170495957,0.018319053927016465,0.3807487502467887,2.85,57.0,0.42270908780599087
rex_baseline,reputation_linear,100,0.7,0.3,0.5615117865891783,0.021485283074865594,0.40100951853847244,2.6,52.0,0.6108643020548935
